modid,type,id,source_file,jar_file,confidence,notes
quark,item,quark:moss_paste,assets/quark/models/item/moss_paste.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_bricks,assets/quark/models/item/mossy_cobblestone_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_bricks_slab,assets/quark/models/item/mossy_cobblestone_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_bricks_stairs,assets/quark/models/item/mossy_cobblestone_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_bricks_vertical_slab,assets/quark/models/item/mossy_cobblestone_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_bricks_wall,assets/quark/models/item/mossy_cobblestone_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_slab,assets/quark/models/item/mossy_cobblestone_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_cobblestone_vertical_slab,assets/quark/models/item/mossy_cobblestone_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_stone_brick_slab,assets/quark/models/item/mossy_stone_brick_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mossy_stone_brick_vertical_slab,assets/quark/models/item/mossy_stone_brick_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mud_brick_lattice,assets/quark/models/item/mud_brick_lattice.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mud_brick_vertical_slab,assets/quark/models/item/mud_brick_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:mud_pillar,assets/quark/models/item/mud_pillar.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_chatter,assets/quark/models/item/music_disc_chatter.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_clock,assets/quark/models/item/music_disc_clock.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_crickets,assets/quark/models/item/music_disc_crickets.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_drips,assets/quark/models/item/music_disc_drips.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_endermosh,assets/quark/models/item/music_disc_endermosh.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_fire,assets/quark/models/item/music_disc_fire.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_ocean,assets/quark/models/item/music_disc_ocean.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_rain,assets/quark/models/item/music_disc_rain.json,Quark-4.0-462.jar,high,item model
quark,item,quark:music_disc_wind,assets/quark/models/item/music_disc_wind.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite,assets/quark/models/item/myalite.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_bricks,assets/quark/models/item/myalite_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_bricks_slab,assets/quark/models/item/myalite_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_bricks_stairs,assets/quark/models/item/myalite_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_bricks_vertical_slab,assets/quark/models/item/myalite_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_bricks_wall,assets/quark/models/item/myalite_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_crystal,assets/quark/models/item/myalite_crystal.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_pillar,assets/quark/models/item/myalite_pillar.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_slab,assets/quark/models/item/myalite_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_stairs,assets/quark/models/item/myalite_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_vertical_slab,assets/quark/models/item/myalite_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:myalite_wall,assets/quark/models/item/myalite_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:nether_brick_chest,assets/quark/models/item/nether_brick_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:nether_brick_fence_gate,assets/quark/models/item/nether_brick_fence_gate.json,Quark-4.0-462.jar,high,item model
quark,item,quark:nether_brick_slab,assets/quark/models/item/nether_brick_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:nether_brick_trapped_chest,assets/quark/models/item/nether_brick_trapped_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:nether_brick_vertical_slab,assets/quark/models/item/nether_brick_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:nether_wart_sack,assets/quark/models/item/nether_wart_sack.json,Quark-4.0-462.jar,high,item model
quark,item,quark:netherrack_bricks,assets/quark/models/item/netherrack_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:netherrack_bricks_slab,assets/quark/models/item/netherrack_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:netherrack_bricks_stairs,assets/quark/models/item/netherrack_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:netherrack_bricks_vertical_slab,assets/quark/models/item/netherrack_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:netherrack_bricks_wall,assets/quark/models/item/netherrack_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_chest,assets/quark/models/item/oak_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_hedge,assets/quark/models/item/oak_hedge.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_leaf_carpet,assets/quark/models/item/oak_leaf_carpet.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_post,assets/quark/models/item/oak_post.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_slab,assets/quark/models/item/oak_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_trapped_chest,assets/quark/models/item/oak_trapped_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oak_vertical_slab,assets/quark/models/item/oak_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:obsidian_pressure_plate,assets/quark/models/item/obsidian_pressure_plate.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_blossom_hedge,assets/quark/models/item/orange_blossom_hedge.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_blossom_leaf_carpet,assets/quark/models/item/orange_blossom_leaf_carpet.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_blossom_leaves,assets/quark/models/item/orange_blossom_leaves.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_blossom_sapling,assets/quark/models/item/orange_blossom_sapling.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_corundum,assets/quark/models/item/orange_corundum.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_corundum_cluster,assets/quark/models/item/orange_corundum_cluster.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_corundum_pane,assets/quark/models/item/orange_corundum_pane.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_crystal_lamp,assets/quark/models/item/orange_crystal_lamp.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_frame_empty,assets/quark/models/item/orange_frame_empty.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_frame_map,assets/quark/models/item/orange_frame_map.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_framed_glass,assets/quark/models/item/orange_framed_glass.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_framed_glass_pane,assets/quark/models/item/orange_framed_glass_pane.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_shard,assets/quark/models/item/orange_shard.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_shingles,assets/quark/models/item/orange_shingles.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_shingles_slab,assets/quark/models/item/orange_shingles_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_shingles_stairs,assets/quark/models/item/orange_shingles_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_shingles_vertical_slab,assets/quark/models/item/orange_shingles_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:orange_stool,assets/quark/models/item/orange_stool.json,Quark-4.0-462.jar,high,item model
quark,item,quark:oxidized_cut_copper_vertical_slab,assets/quark/models/item/oxidized_cut_copper_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:paper_lantern,assets/quark/models/item/paper_lantern.json,Quark-4.0-462.jar,high,item model
quark,item,quark:paper_lantern_sakura,assets/quark/models/item/paper_lantern_sakura.json,Quark-4.0-462.jar,high,item model
quark,item,quark:paper_wall,assets/quark/models/item/paper_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:paper_wall_big,assets/quark/models/item/paper_wall_big.json,Quark-4.0-462.jar,high,item model
quark,item,quark:paper_wall_sakura,assets/quark/models/item/paper_wall_sakura.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pathfinders_quill,assets/quark/models/item/pathfinders_quill.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pathfinders_quill_with_biome,assets/quark/models/item/pathfinders_quill_with_biome.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost,assets/quark/models/item/permafrost.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_bricks,assets/quark/models/item/permafrost_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_bricks_slab,assets/quark/models/item/permafrost_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_bricks_stairs,assets/quark/models/item/permafrost_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_bricks_vertical_slab,assets/quark/models/item/permafrost_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_bricks_wall,assets/quark/models/item/permafrost_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_slab,assets/quark/models/item/permafrost_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_stairs,assets/quark/models/item/permafrost_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_vertical_slab,assets/quark/models/item/permafrost_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:permafrost_wall,assets/quark/models/item/permafrost_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pickarang,assets/quark/models/item/pickarang.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_frame_empty,assets/quark/models/item/pink_frame_empty.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_frame_map,assets/quark/models/item/pink_frame_map.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_framed_glass,assets/quark/models/item/pink_framed_glass.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_framed_glass_pane,assets/quark/models/item/pink_framed_glass_pane.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_shard,assets/quark/models/item/pink_shard.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_shingles,assets/quark/models/item/pink_shingles.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_shingles_slab,assets/quark/models/item/pink_shingles_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_shingles_stairs,assets/quark/models/item/pink_shingles_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_shingles_vertical_slab,assets/quark/models/item/pink_shingles_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pink_stool,assets/quark/models/item/pink_stool.json,Quark-4.0-462.jar,high,item model
quark,item,quark:pipe,assets/quark/models/item/pipe.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_andesite_slab,assets/quark/models/item/polished_andesite_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_andesite_vertical_slab,assets/quark/models/item/polished_andesite_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_blackstone_brick_vertical_slab,assets/quark/models/item/polished_blackstone_brick_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_blackstone_vertical_slab,assets/quark/models/item/polished_blackstone_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_calcite,assets/quark/models/item/polished_calcite.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_calcite_slab,assets/quark/models/item/polished_calcite_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_calcite_stairs,assets/quark/models/item/polished_calcite_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_calcite_vertical_slab,assets/quark/models/item/polished_calcite_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_deepslate_vertical_slab,assets/quark/models/item/polished_deepslate_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_diorite_slab,assets/quark/models/item/polished_diorite_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_diorite_vertical_slab,assets/quark/models/item/polished_diorite_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_dripstone,assets/quark/models/item/polished_dripstone.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_dripstone_slab,assets/quark/models/item/polished_dripstone_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_dripstone_stairs,assets/quark/models/item/polished_dripstone_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_dripstone_vertical_slab,assets/quark/models/item/polished_dripstone_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_granite_slab,assets/quark/models/item/polished_granite_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_granite_vertical_slab,assets/quark/models/item/polished_granite_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_jasper,assets/quark/models/item/polished_jasper.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_jasper_slab,assets/quark/models/item/polished_jasper_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_jasper_stairs,assets/quark/models/item/polished_jasper_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_jasper_vertical_slab,assets/quark/models/item/polished_jasper_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_limestone,assets/quark/models/item/polished_limestone.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_limestone_slab,assets/quark/models/item/polished_limestone_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_limestone_stairs,assets/quark/models/item/polished_limestone_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_limestone_vertical_slab,assets/quark/models/item/polished_limestone_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_myalite,assets/quark/models/item/polished_myalite.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_myalite_slab,assets/quark/models/item/polished_myalite_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_myalite_stairs,assets/quark/models/item/polished_myalite_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_myalite_vertical_slab,assets/quark/models/item/polished_myalite_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_shale,assets/quark/models/item/polished_shale.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_shale_slab,assets/quark/models/item/polished_shale_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_shale_stairs,assets/quark/models/item/polished_shale_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_shale_vertical_slab,assets/quark/models/item/polished_shale_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_tuff,assets/quark/models/item/polished_tuff.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_tuff_slab,assets/quark/models/item/polished_tuff_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_tuff_stairs,assets/quark/models/item/polished_tuff_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:polished_tuff_vertical_slab,assets/quark/models/item/polished_tuff_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:potato_crate,assets/quark/models/item/potato_crate.json,Quark-4.0-462.jar,high,item model
quark,item,quark:prismarine_brick_slab,assets/quark/models/item/prismarine_brick_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:prismarine_brick_vertical_slab,assets/quark/models/item/prismarine_brick_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:prismarine_chest,assets/quark/models/item/prismarine_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:prismarine_slab,assets/quark/models/item/prismarine_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:prismarine_trapped_chest,assets/quark/models/item/prismarine_trapped_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:prismarine_vertical_slab,assets/quark/models/item/prismarine_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_frame_empty,assets/quark/models/item/purple_frame_empty.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_frame_map,assets/quark/models/item/purple_frame_map.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_framed_glass,assets/quark/models/item/purple_framed_glass.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_framed_glass_pane,assets/quark/models/item/purple_framed_glass_pane.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_shard,assets/quark/models/item/purple_shard.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_shingles,assets/quark/models/item/purple_shingles.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_shingles_slab,assets/quark/models/item/purple_shingles_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_shingles_stairs,assets/quark/models/item/purple_shingles_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_shingles_vertical_slab,assets/quark/models/item/purple_shingles_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purple_stool,assets/quark/models/item/purple_stool.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purpur_chest,assets/quark/models/item/purpur_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purpur_slab,assets/quark/models/item/purpur_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purpur_trapped_chest,assets/quark/models/item/purpur_trapped_chest.json,Quark-4.0-462.jar,high,item model
quark,item,quark:purpur_vertical_slab,assets/quark/models/item/purpur_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:quartz_slab,assets/quark/models/item/quartz_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:quartz_vertical_slab,assets/quark/models/item/quartz_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:ravager_hide,assets/quark/models/item/ravager_hide.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_copper_bricks,assets/quark/models/item/raw_copper_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_copper_bricks_slab,assets/quark/models/item/raw_copper_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_copper_bricks_stairs,assets/quark/models/item/raw_copper_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_copper_bricks_vertical_slab,assets/quark/models/item/raw_copper_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_copper_bricks_wall,assets/quark/models/item/raw_copper_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_gold_bricks,assets/quark/models/item/raw_gold_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_gold_bricks_slab,assets/quark/models/item/raw_gold_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_gold_bricks_stairs,assets/quark/models/item/raw_gold_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_gold_bricks_vertical_slab,assets/quark/models/item/raw_gold_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_gold_bricks_wall,assets/quark/models/item/raw_gold_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_iron_bricks,assets/quark/models/item/raw_iron_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_iron_bricks_slab,assets/quark/models/item/raw_iron_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_iron_bricks_stairs,assets/quark/models/item/raw_iron_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_iron_bricks_vertical_slab,assets/quark/models/item/raw_iron_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:raw_iron_bricks_wall,assets/quark/models/item/raw_iron_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_blossom_hedge,assets/quark/models/item/red_blossom_hedge.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_blossom_leaf_carpet,assets/quark/models/item/red_blossom_leaf_carpet.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_blossom_leaves,assets/quark/models/item/red_blossom_leaves.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_blossom_sapling,assets/quark/models/item/red_blossom_sapling.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_corundum,assets/quark/models/item/red_corundum.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_corundum_cluster,assets/quark/models/item/red_corundum_cluster.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_corundum_pane,assets/quark/models/item/red_corundum_pane.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_crystal_lamp,assets/quark/models/item/red_crystal_lamp.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_frame_empty,assets/quark/models/item/red_frame_empty.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_frame_map,assets/quark/models/item/red_frame_map.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_framed_glass,assets/quark/models/item/red_framed_glass.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_framed_glass_pane,assets/quark/models/item/red_framed_glass_pane.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_nether_brick_slab,assets/quark/models/item/red_nether_brick_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_nether_brick_vertical_slab,assets/quark/models/item/red_nether_brick_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_bricks,assets/quark/models/item/red_sandstone_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_bricks_slab,assets/quark/models/item/red_sandstone_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_bricks_stairs,assets/quark/models/item/red_sandstone_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_bricks_vertical_slab,assets/quark/models/item/red_sandstone_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_bricks_wall,assets/quark/models/item/red_sandstone_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_slab,assets/quark/models/item/red_sandstone_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_sandstone_vertical_slab,assets/quark/models/item/red_sandstone_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_shard,assets/quark/models/item/red_shard.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_shingles,assets/quark/models/item/red_shingles.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_shingles_slab,assets/quark/models/item/red_shingles_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_shingles_stairs,assets/quark/models/item/red_shingles_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_shingles_vertical_slab,assets/quark/models/item/red_shingles_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:red_stool,assets/quark/models/item/red_stool.json,Quark-4.0-462.jar,high,item model
quark,item,quark:redstone_randomizer,assets/quark/models/item/redstone_randomizer.json,Quark-4.0-462.jar,high,item model
quark,item,quark:root,assets/quark/models/item/root.json,Quark-4.0-462.jar,high,item model
quark,item,quark:root_item,assets/quark/models/item/root_item.json,Quark-4.0-462.jar,high,item model
quark,item,quark:rope,assets/quark/models/item/rope.json,Quark-4.0-462.jar,high,item model
quark,item,quark:rusty_iron_plate,assets/quark/models/item/rusty_iron_plate.json,Quark-4.0-462.jar,high,item model
quark,item,quark:rusty_iron_plate_slab,assets/quark/models/item/rusty_iron_plate_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:rusty_iron_plate_stairs,assets/quark/models/item/rusty_iron_plate_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:rusty_iron_plate_vertical_slab,assets/quark/models/item/rusty_iron_plate_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_bricks,assets/quark/models/item/sandstone_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_bricks_slab,assets/quark/models/item/sandstone_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_bricks_stairs,assets/quark/models/item/sandstone_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_bricks_vertical_slab,assets/quark/models/item/sandstone_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_bricks_wall,assets/quark/models/item/sandstone_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_slab,assets/quark/models/item/sandstone_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:sandstone_vertical_slab,assets/quark/models/item/sandstone_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:seed_pouch,assets/quark/models/item/seed_pouch.json,Quark-4.0-462.jar,high,item model
quark,item,quark:seed_pouch_items,assets/quark/models/item/seed_pouch_items.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale,assets/quark/models/item/shale.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_bricks,assets/quark/models/item/shale_bricks.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_bricks_slab,assets/quark/models/item/shale_bricks_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_bricks_stairs,assets/quark/models/item/shale_bricks_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_bricks_vertical_slab,assets/quark/models/item/shale_bricks_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_bricks_wall,assets/quark/models/item/shale_bricks_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_pillar,assets/quark/models/item/shale_pillar.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_slab,assets/quark/models/item/shale_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_stairs,assets/quark/models/item/shale_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_vertical_slab,assets/quark/models/item/shale_vertical_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shale_wall,assets/quark/models/item/shale_wall.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shiba_spawn_egg,assets/quark/models/item/shiba_spawn_egg.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shingles,assets/quark/models/item/shingles.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shingles_slab,assets/quark/models/item/shingles_slab.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shingles_stairs,assets/quark/models/item/shingles_stairs.json,Quark-4.0-462.jar,high,item model
quark,item,quark:shingles_vertical_slab,assets/quark/models/item/shingles_vertical_slab.json,Quark-4.0-462.jar,high,item model
